[Nom enseignant];[Nom salle];[Promo];[Matiere];[Date debut];[Heure debut];[Duree];[Ecole];[Site campus];[Numero cours]
LEFEBVRE JULIE;Salle - F-304 (F) (49) (Meet-up);<BACH3> Bachelor 3 Gr01;Architecture logicielle;11/05/2026;14:00:00;2;ECE MASTER;Lyon Universite (25);7694.03
LAURENT MARIE;Salle - F-304 (F) (49) (Meet-up);<BACH1> Bachelor 1 Gr03;Management;11/05/2026;18:30:00;2;ECE BACHELOR;Lyon Universite (25);7696.04
THOMAS ALICE;Salle - F-304 (F) (49) (Meet-up);<BACH1> Bachelor 1 Gr03;Physique PREPA;11/05/2026;19:45:00;1;ECE PREPA;Lyon Universite (25);7695.01
MULLER STEFAN;Salle - H-401 (M) (40) (Meet-up);<CLASSES> Ing2 Gr03;NLP;11/05/2026;10:45:00;2;ECE MASTER;Lyon Universite (25);7656.02
LAMBERT HUGO;Salle - H-401 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr03;Intelligence artificielle;11/05/2026;13:00:00;1;ECE MASTER;Lyon Universite (25);7655.03
KHOURY CLAUDE;Salle - I-402 (M) (40) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Thermodynamique;11/05/2026;14:00:00;1;ECE PREPA;Eiffel 4;7660.03
MARTINEZ CARLOS;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing2 Gr03;Gestion de projet;11/05/2026;08:30:00;2;ECE BACHELOR;Eiffel 4;7663.05
LECLERC PAUL;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing4 Gr01;Finance d'entreprise;11/05/2026;13:00:00;2;ECE BACHELOR;Eiffel 4;7662.01
MARTINEZ CARLOS;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing2 Gr01;NLP;11/05/2026;17:30:00;2;ECE MASTER;Eiffel 4;7661.05
THOMAS ALICE;Salle - I-403 (M) (45) (Meet-up);<CLASSES> Ing3 Gr02;Data Science avancee;11/05/2026;18:30:00;2;ECE MASTER;Eiffel 4;7665.04
ROUX NICOLAS;Salle - I-403 (M) (45) (Meet-up);<BACH1> Bachelor 1 Gr01;Gestion de projet;11/05/2026;19:45:00;1;ECE BACHELOR;Eiffel 4;7664.05
ROBIN CAMILLE;Salle - I-406 (M) (33);<MAST1> Master 1 DataScience;IA Ingenieur;11/05/2026;08:30:00;1;ECE INGENIEUR;Eiffel 4;7703.01
MARTINEZ CARLOS;Salle - I-406 (M) (33);<PREPA2> Prepa 2eme annee Gr02;Architecture logicielle;11/05/2026;10:45:00;2;ECE MASTER;Eiffel 4;7705.02
NGUYEN THANH;Salle - I-406 (M) (33);<CLASSES> Ing4 Gr01;Entrepreneuriat;11/05/2026;15:15:00;2;ECE BACHELOR;Eiffel 4;7704.01
NGUYEN THANH;Salle - J-501 (M) (40) (Meet-up);<MAST2> Master 2 IA;Systemes embarques;11/05/2026;08:30:00;1;ECE INGENIEUR;Eiffel 4;7659.03
LAMBERT HUGO;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing2 Gr03;Analyse et algebre;11/05/2026;10:45:00;2;ECE PREPA;Eiffel 4;7657.03
SIMON THOMAS;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing2 Gr01;Conception numerique sur FPGA;11/05/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;7658.04
GULDNER NAJMA;Salle - J-505 (M) (35);<CLASSES> Ing3 Gr02;Energie renouvelable;11/05/2026;08:30:00;2;ECE INGENIEUR;Eiffel 4;7715.01
FONTAINE ANNA;Salle - J-505 (M) (35);<CLASSES> Ing3 Gr03;Blockchain et cryptographie;11/05/2026;18:30:00;1;ECE MASTER;Eiffel 4;7714.04
THOMAS ALICE;Salle 102 - 136 QDC (F) (71);<MAST2> Master 2 DevOps;Electrostatique;11/05/2026;08:30:00;2;ECE PREPA;Chartrons(136);7678.03
KHOURY CLAUDE;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing2 Gr03;Business Intelligence;11/05/2026;13:00:00;2;ECE BACHELOR;Chartrons(136);7677.02
MOREAU EMILIE;Salle 102 - 136 QDC (F) (71);<MAST1> Master 1 DataScience;Thermodynamique;11/05/2026;18:30:00;2;ECE PREPA;Chartrons(136);7676.04
WILSON JAMES;Salle 102 - 136 QDC (F) (71);<MAST1> Master 1 Cloud;Business Intelligence;11/05/2026;19:45:00;1;ECE BACHELOR;Chartrons(136);7675.01
LECLERC PAUL;Salle 104 A - 136 QDC (Laboratoire) (34);<PREPA1> Prepa 1ere annee Gr01;Protocoles IoT;11/05/2026;08:30:00;2;ECE INGENIEUR;Chartrons(136);7707.01
CHEVALIER MAXIME;Salle 104 A - 136 QDC (Laboratoire) (34);<PREPA2> Prepa 2eme annee Gr01;Electronique de puissance;11/05/2026;10:45:00;2;ECE INGENIEUR;Chartrons(136);7708.05
DUPONT JEAN;Salle 104 A - 136 QDC (Laboratoire) (34);<CLASSES> Ing4 Gr01;Ressources humaines;11/05/2026;15:15:00;2;ECE BACHELOR;Chartrons(136);7709.03
MARTIN SOPHIE;Salle 105 - 136 QDC (F) (99);<MAST2> Master 2 IA;Energie renouvelable;11/05/2026;19:45:00;1;ECE INGENIEUR;Chartrons(136);7706.04
DUBOIS LUCAS;Salle 106 - 136 QDC (F) (81);<MAST2> Master 2 IA;Droit des affaires;11/05/2026;08:30:00;1;ECE BACHELOR;Chartrons(136);7720.01
ROUSSEAU LISA;Salle 108 - 136 QDC (40);<PREPA2> Prepa 2eme annee Gr01;Comptabilite analytique;11/05/2026;13:00:00;2;ECE BACHELOR;Chartrons(136);7716.02
ROBIN CAMILLE;Salle 109 - 136 QDC (40);<CLASSES> Ing2 Gr05;Electronique de puissance;11/05/2026;14:00:00;1;ECE INGENIEUR;Chartrons(136);7718.02
LAMBERT HUGO;Salle 109 - 136 QDC (40);<PREPA2> Prepa 2eme annee Gr01;Comptabilite analytique;11/05/2026;15:15:00;1;ECE BACHELOR;Chartrons(136);7719.01
ROUX NICOLAS;Salle 109 - 136 QDC (40);<BACH2> Bachelor 2 Gr01;Entrepreneuriat;11/05/2026;19:45:00;1;ECE BACHELOR;Chartrons(136);7717.03
CHEVALIER MAXIME;Salle 110 - 136 QDC (F) (101);<BACH1> Bachelor 1 Gr03;DevOps et CI/CD;11/05/2026;08:30:00;2;ECE MASTER;Chartrons(136);7686.05
WILSON JAMES;Salle 110 - 136 QDC (F) (101);<MAST1> Master 1 Cloud;Finance d'entreprise;11/05/2026;13:00:00;1;ECE BACHELOR;Chartrons(136);7687.05
LEROY INÈS;Salle C-0.14 - E3 (40);<CLASSES> Ing2 Gr06;Entrepreneuriat;11/05/2026;08:30:00;1;ECE BACHELOR;Eiffel 3;7701.03
MARTIN SOPHIE;Salle C-1.06 - E3 (M) (40);<MAST2> Master 2 DevOps;Energie renouvelable;11/05/2026;17:30:00;2;ECE INGENIEUR;Eiffel 3;7684.01
HAJ HAMAD IMEN;Salle C-1.07 - E3 (M) (40);<CLASSES> Ing2 Gr04;Informatique PREPA;11/05/2026;10:45:00;2;ECE PREPA;Eiffel 3;7685.01
MULLER STEFAN;Salle C-2.03 - E3 (F) (36) (Meet-up);<BACH1> Bachelor 1 Gr03;Electronique de puissance;11/05/2026;08:30:00;1;ECE INGENIEUR;Eiffel 3;7733.01
MICHEL PIERRE;Salle C-2.03 - E3 (F) (36) (Meet-up);<CLASSES> Ing3 Gr03;Anglais PREPA;11/05/2026;19:45:00;1;ECE PREPA;Eiffel 3;7732.03
LEROY INÈS;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST2> Master 2 DevOps;Automatique;11/05/2026;13:00:00;2;ECE INGENIEUR;Eiffel 1;7741.04
HAJ HAMAD IMEN;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr01;Chimie PREPA;11/05/2026;14:00:00;1;ECE PREPA;Eiffel 1;7739.05
SIMON THOMAS;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Communication;11/05/2026;15:15:00;1;ECE BACHELOR;Eiffel 1;7738.01
DUBOIS LUCAS;Salle EM216 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing4 Gr02;Conception numerique sur FPGA;11/05/2026;17:30:00;1;ECE INGENIEUR;Eiffel 1;7740.01
DUBOIS LUCAS;Salle EM220 - E1 (M) (48);<BACH2> Bachelor 2 Gr01;Electronique ING2;11/05/2026;17:30:00;2;ECE INGENIEUR;Eiffel 1;7751.04
ROBIN CAMILLE;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<MAST2> Master 2 DevOps;Systemes embarques;11/05/2026;10:45:00;1;ECE INGENIEUR;Eiffel 1;7742.04
DUBOIS LUCAS;Salle EM314 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr02;Cloud Computing;11/05/2026;15:15:00;2;ECE MASTER;Eiffel 1;7743.04
LEROY INÈS;Salle EM317 - E1 (M) (49);<PREPA1> Prepa 1ere annee Gr01;Cloud Computing;11/05/2026;08:30:00;1;ECE MASTER;Eiffel 1;7730.04
DUPONT JEAN;Salle EM317 - E1 (M) (49);<BACH2> Bachelor 2 Gr02;DevOps et CI/CD;11/05/2026;14:00:00;2;ECE MASTER;Eiffel 1;7727.04
BERNARD CLAIRE;Salle EM317 - E1 (M) (49);<BACH1> Bachelor 1 Gr02;Marketing digital;11/05/2026;15:15:00;1;ECE BACHELOR;Eiffel 1;7729.05
LEFEBVRE JULIE;Salle EM317 - E1 (M) (49);<CLASSES> Ing2 Gr02;Comptabilite analytique;11/05/2026;19:45:00;1;ECE BACHELOR;Eiffel 1;7728.03
HAJ HAMAD IMEN;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Electronique de puissance;11/05/2026;08:30:00;2;ECE INGENIEUR;Eiffel 1;7711.04
BERNARD CLAIRE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Computer Vision;11/05/2026;13:00:00;1;ECE MASTER;Eiffel 1;7712.05
HAJ HAMAD IMEN;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Mecanique des fluides;11/05/2026;15:15:00;1;ECE PREPA;Eiffel 1;7713.05
ROBIN CAMILLE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Informatique PREPA;11/05/2026;17:30:00;1;ECE PREPA;Eiffel 1;7710.05
MARTIN SOPHIE;Salle EM412 (Labo Info) - E1 (F) (38) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Reseaux et telecoms;11/05/2026;13:00:00;1;ECE INGENIEUR;Eiffel 1;7745.05
KHOURY CLAUDE;Salle EM412 (Labo Info) - E1 (F) (38) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Conception numerique sur FPGA;11/05/2026;14:00:00;1;ECE INGENIEUR;Eiffel 1;7746.03
VIDAL PAULINE;Salle EM412 (Labo Info) - E1 (F) (38) (Meet-up);<CLASSES> Ing2 Gr01;Droit des affaires;11/05/2026;19:45:00;1;ECE BACHELOR;Eiffel 1;7744.04
BERNARD CLAIRE;CD-1.11 N - Co-DF (M) (32);<CLASSES> Ing2 Gr04;Thermodynamique;12/05/2026;08:30:00;1;ECE PREPA;Coeur defense;7836.03
GARCIA ELENA;CD-1.11 N - Co-DF (M) (32);<MAST2> Master 2 IA;Audit SI;12/05/2026;13:00:00;2;ECE MASTER;Coeur defense;7835.05
VINCENT MARC;CD-1.11 N - Co-DF (M) (32);<PREPA1> Prepa 1ere annee Gr02;Traitement du signal;12/05/2026;19:45:00;1;ECE INGENIEUR;Coeur defense;7837.02
ROUX NICOLAS;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing4 Gr02;Protocoles IoT;12/05/2026;10:45:00;2;ECE INGENIEUR;Coeur defense;7806.04
SIMON THOMAS;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<BACH1> Bachelor 1 Gr01;Gestion de projet;12/05/2026;13:00:00;1;ECE BACHELOR;Coeur defense;7803.01
HAJ HAMAD IMEN;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<MAST1> Master 1 Cloud;Informatique PREPA;12/05/2026;14:00:00;1;ECE PREPA;Coeur defense;7804.02
MARTINEZ CARLOS;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<BACH1> Bachelor 1 Gr03;Economie d'entreprise;12/05/2026;18:30:00;2;ECE BACHELOR;Coeur defense;7805.03
BENALI KARIM;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<PREPA2> Prepa 2eme annee Gr01;Electronique de puissance;12/05/2026;08:30:00;1;ECE INGENIEUR;Coeur defense;7823.04
NGUYEN THANH;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<PREPA2> Prepa 2eme annee Gr02;Analyse et algebre;12/05/2026;08:30:00;2;ECE PREPA;Coeur defense;7780.05
NGUYEN THANH;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<MAST1> Master 1 Cloud;Intelligence artificielle;12/05/2026;10:45:00;2;ECE MASTER;Coeur defense;7902.03
BERNARD CLAIRE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<BACH2> Bachelor 2 Gr01;Mecanique des fluides;12/05/2026;14:00:00;2;ECE PREPA;Coeur defense;7901.04
ROBIN CAMILLE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr03;Gestion de projet;12/05/2026;17:30:00;1;ECE BACHELOR;Coeur defense;7903.01
LAURENT MARIE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr06;Communication;12/05/2026;15:15:00;1;ECE BACHELOR;Coeur defense;7892.04
VINCENT MARC;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing3 Gr01;Computer Vision;12/05/2026;17:30:00;1;ECE MASTER;Coeur defense;7891.02
LAURENT MARIE;CD-6.12 N - Co-DF (M) (30) (Clevertouch);<BACH1> Bachelor 1 Gr02;Machine Learning;12/05/2026;18:30:00;2;ECE MASTER;Coeur defense;7884.03
THOMAS ALICE;E5-S-1.05 (47);<CLASSES> Ing4 Gr02;Systemes embarques;12/05/2026;14:00:00;2;ECE INGENIEUR;Eiffel 5;7907.03
THOMAS ALICE;E5-S-2.05 (F) (49);<MAST2> Master 2 IA;NLP;12/05/2026;08:30:00;1;ECE MASTER;Eiffel 5;7838.04
PETIT ANTOINE;E5-S-2.05 (F) (49);<CLASSES> Ing2 Gr04;Electronique ING2;12/05/2026;18:30:00;1;ECE INGENIEUR;Eiffel 5;7839.02
LAURENT MARIE;E5-S-3.01 (M) (52);<CLASSES> Ing4 Gr01;Management;12/05/2026;08:30:00;2;ECE BACHELOR;Eiffel 5;7854.04
LAMBERT HUGO;E5-S-3.01 (M) (52);<PREPA2> Prepa 2eme annee Gr02;Mathematiques PREPA;12/05/2026;10:45:00;1;ECE PREPA;Eiffel 5;7856.04
LAMBERT HUGO;E5-S-3.01 (M) (52);<CLASSES> Ing2 Gr03;Thermodynamique;12/05/2026;14:00:00;2;ECE PREPA;Eiffel 5;7855.01
WILSON JAMES;Salle - A-303 (F) (42) (Meet-up);<CLASSES> Ing3 Gr03;Chimie PREPA;12/05/2026;15:15:00;2;ECE PREPA;Eiffel 2;7859.02
MARTIN SOPHIE;Salle - A-306 (M) (35) (Jabra);<MAST2> Master 2 DevOps;Microcontroleurs;12/05/2026;08:30:00;2;ECE INGENIEUR;Eiffel 2;7868.02
KHOURY CLAUDE;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing3 Gr01;Communication;12/05/2026;14:00:00;2;ECE BACHELOR;Eiffel 2;7866.04
GULDNER NAJMA;Salle - A-306 (M) (35) (Jabra);<BACH2> Bachelor 2 Gr01;Ressources humaines;12/05/2026;15:15:00;2;ECE BACHELOR;Eiffel 2;7867.04
GARCIA ELENA;Salle - A-306 (M) (35) (Jabra);<Ing2 NVX> Ing2 Nouveaux;Chimie PREPA;12/05/2026;17:30:00;2;ECE PREPA;Eiffel 2;7869.05
MARTIN SOPHIE;Salle - A-308 (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr03;Mathematiques PREPA;12/05/2026;10:45:00;1;ECE PREPA;Eiffel 2;7871.04
HAJ HAMAD IMEN;Salle - A-308 (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr02;Informatique PREPA;12/05/2026;13:00:00;2;ECE PREPA;Eiffel 2;7872.02
VIDAL PAULINE;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing3 Gr01;Cloud Computing;12/05/2026;19:45:00;1;ECE MASTER;Eiffel 2;7870.03
GULDNER NAJMA;Salle - A-310 (F) (46) (Meet-up);<MAST1> Master 1 Cloud;Comptabilite analytique;12/05/2026;13:00:00;2;ECE BACHELOR;Eiffel 2;7820.01
DAVID SARAH;Salle - A-310 (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Cloud Computing;12/05/2026;14:00:00;1;ECE MASTER;Eiffel 2;7821.01
HAJ HAMAD IMEN;Salle - A-314 (M) (30) (Jabra);<BACH3> Bachelor 3 Gr01;Electronique de puissance;12/05/2026;10:45:00;2;ECE INGENIEUR;Eiffel 2;7851.03
PETIT ANTOINE;Salle - A-314 (M) (30) (Jabra);<PREPA1> Prepa 1ere annee Gr01;Analyse et algebre;12/05/2026;13:00:00;2;ECE PREPA;Eiffel 2;7852.04
LEFEBVRE JULIE;Salle - A-314 (M) (30) (Jabra);<MAST2> Master 2 IA;Electronique ING2;12/05/2026;17:30:00;1;ECE INGENIEUR;Eiffel 2;7853.01
MOREAU EMILIE;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Microcontroleurs;12/05/2026;13:00:00;1;ECE INGENIEUR;Eiffel 2;7875.02
SIMON THOMAS;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<CLASSES> Ing2 Gr01;Electrostatique;12/05/2026;14:00:00;2;ECE PREPA;Eiffel 2;7877.04
ROUSSEAU LISA;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<CLASSES> Ing3 Gr02;Finance d'entreprise;12/05/2026;15:15:00;2;ECE BACHELOR;Eiffel 2;7876.04
KHOURY CLAUDE;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Entrepreneuriat;12/05/2026;18:30:00;2;ECE BACHELOR;Eiffel 2;7874.03
ROUX NICOLAS;Salle - B-304 (Chariot info) (F) (46) (Meet-up);<CLASSES> Ing3 Gr01;Architecture logicielle;12/05/2026;19:45:00;1;ECE MASTER;Eiffel 2;7873.04
DAVID SARAH;Salle - B-305 (F) (40) (Meet-up);<BACH2> Bachelor 2 Gr02;NLP;12/05/2026;08:30:00;1;ECE MASTER;Eiffel 2;7842.02
FONTAINE ANNA;Salle - E-304 (F) (50) (Meet-up);<BACH1> Bachelor 1 Gr03;Ressources humaines;12/05/2026;08:30:00;1;ECE BACHELOR;Eiffel 2;7881.05
SIMON THOMAS;Salle - E-304 (F) (50) (Meet-up);<CLASSES> Ing2 Gr06;Entrepreneuriat;12/05/2026;13:00:00;1;ECE BACHELOR;Eiffel 2;7880.01
VIDAL PAULINE;Salle - E-304 (F) (50) (Meet-up);<CLASSES> Ing2 Gr03;IA Ingenieur;12/05/2026;15:15:00;1;ECE INGENIEUR;Eiffel 2;7879.01
BERNARD CLAIRE;Salle - E-304 (F) (50) (Meet-up);<PREPA1> Prepa 1ere annee Gr02;Electronique de puissance;12/05/2026;17:30:00;2;ECE INGENIEUR;Eiffel 2;7878.01
VINCENT MARC;Salle - F-301 (M) (28) (Jabra);<MAST1> Master 1 Cloud;Economie d'entreprise;12/05/2026;08:30:00;2;ECE BACHELOR;Lyon Universite (25);7826.03
MARTINEZ CARLOS;Salle - F-301 (M) (28) (Jabra);<PREPA2> Prepa 2eme annee Gr02;IA Ingenieur;12/05/2026;10:45:00;1;ECE INGENIEUR;Lyon Universite (25);7825.04
NGUYEN THANH;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing3 Gr01;Chimie PREPA;12/05/2026;15:15:00;1;ECE PREPA;Lyon Universite (25);7824.05
HAJ HAMAD IMEN;Salle - F-301 (M) (28) (Jabra);<BACH1> Bachelor 1 Gr02;Mathematiques PREPA;12/05/2026;17:30:00;2;ECE PREPA;Lyon Universite (25);7828.05
VIDAL PAULINE;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing4 Gr01;IA Ingenieur;12/05/2026;19:45:00;1;ECE INGENIEUR;Lyon Universite (25);7827.05
FONTAINE ANNA;Salle - F-302 (M) (36) (Jabra);<MAST1> Master 1 DataScience;Informatique PREPA;12/05/2026;08:30:00;2;ECE PREPA;Lyon Universite (25);7898.05
BERNARD CLAIRE;Salle - F-302 (M) (36) (Jabra);<MAST2> Master 2 IA;NLP;12/05/2026;13:00:00;2;ECE MASTER;Lyon Universite (25);7900.02
CHEVALIER MAXIME;Salle - F-302 (M) (36) (Jabra);<BACH1> Bachelor 1 Gr02;Communication;12/05/2026;14:00:00;2;ECE BACHELOR;Lyon Universite (25);7899.04
GARCIA ELENA;Salle - F-302 (M) (36) (Jabra);<Ing2 NVX> Ing2 Nouveaux;Marketing digital;12/05/2026;18:30:00;2;ECE BACHELOR;Lyon Universite (25);7896.04
NGUYEN THANH;Salle - F-302 (M) (36) (Jabra);<BACH2> Bachelor 2 Gr01;Ressources humaines;12/05/2026;19:45:00;1;ECE BACHELOR;Lyon Universite (25);7897.01
GULDNER NAJMA;Salle - F-304 (F) (49) (Meet-up);<CLASSES> Ing3 Gr01;Intelligence artificielle;12/05/2026;08:30:00;2;ECE MASTER;Lyon Universite (25);7864.05
DUPONT JEAN;Salle - F-304 (F) (49) (Meet-up);<BACH1> Bachelor 1 Gr01;Gestion de projet;12/05/2026;10:45:00;1;ECE BACHELOR;Lyon Universite (25);7861.02
DUPONT JEAN;Salle - F-304 (F) (49) (Meet-up);<BACH1> Bachelor 1 Gr01;Computer Vision;12/05/2026;15:15:00;2;ECE MASTER;Lyon Universite (25);7862.04
HAJ HAMAD IMEN;Salle - F-304 (F) (49) (Meet-up);<CLASSES> Ing3 Gr01;Mecanique des fluides;12/05/2026;17:30:00;1;ECE PREPA;Lyon Universite (25);7865.01
VIDAL PAULINE;Salle - F-304 (F) (49) (Meet-up);<CLASSES> Ing4 Gr02;Data Science avancee;12/05/2026;19:45:00;1;ECE MASTER;Lyon Universite (25);7863.05
MARTIN SOPHIE;Salle - G-301 (M) (32) (Meet-up);<CLASSES> Ing2 Gr02;DevOps et CI/CD;12/05/2026;14:00:00;1;ECE MASTER;Lyon Universite (25);7760.02
LAMBERT HUGO;Salle - G-301 (M) (32) (Meet-up);<CLASSES> Ing3 Gr02;Electrostatique;12/05/2026;18:30:00;1;ECE PREPA;Lyon Universite (25);7761.03
MOKHBER ARASH;Salle - G-301 (M) (32) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Business Intelligence;12/05/2026;19:45:00;1;ECE BACHELOR;Lyon Universite (25);7762.05
LEFEBVRE JULIE;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing3 Gr03;Finance d'entreprise;12/05/2026;13:00:00;2;ECE BACHELOR;Lyon Universite (25);7763.03
MICHEL PIERRE;Salle - G-302 (F) (47) (Meet-up);<CLASSES> Ing2 Gr03;Data Science avancee;12/05/2026;15:15:00;1;ECE MASTER;Lyon Universite (25);7765.03
WILSON JAMES;Salle - G-302 (F) (47) (Meet-up);<MAST1> Master 1 Cloud;Entrepreneuriat;12/05/2026;18:30:00;2;ECE BACHELOR;Lyon Universite (25);7764.02
BERNARD CLAIRE;Salle - I-401 (Labo) (F) (40);<PREPA2> Prepa 2eme annee Gr01;Ressources humaines;12/05/2026;15:15:00;2;ECE BACHELOR;Eiffel 4;7885.02
DAVID SARAH;Salle - I-405 (M) (40) (Meet-up);<MAST1> Master 1 Cybersec;Mecanique des fluides;12/05/2026;08:30:00;1;ECE PREPA;Eiffel 4;7779.05
MARTIN SOPHIE;Salle - I-405 (M) (40) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Cybersecurite;12/05/2026;10:45:00;2;ECE MASTER;Eiffel 4;7776.01
HAJ HAMAD IMEN;Salle - I-405 (M) (40) (Meet-up);<MAST1> Master 1 Cloud;Traitement du signal;12/05/2026;14:00:00;1;ECE INGENIEUR;Eiffel 4;7778.01
WILSON JAMES;Salle - I-405 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr03;Audit SI;12/05/2026;19:45:00;1;ECE MASTER;Eiffel 4;7777.01
LAMBERT HUGO;Salle - I-406 (M) (33);<MAST1> Master 1 Cybersec;Electrostatique;12/05/2026;13:00:00;2;ECE PREPA;Eiffel 4;7889.04
FONTAINE ANNA;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr03;Anglais PREPA;12/05/2026;15:15:00;1;ECE PREPA;Eiffel 4;7888.05
BENALI KARIM;Salle - I-406 (M) (33);<BACH1> Bachelor 1 Gr02;Communication;12/05/2026;17:30:00;1;ECE BACHELOR;Eiffel 4;7890.03
NGUYEN THANH;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr06;Mathematiques PREPA;12/05/2026;18:30:00;1;ECE PREPA;Eiffel 4;7886.04
DUBOIS LUCAS;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr04;Audit SI;12/05/2026;19:45:00;1;ECE MASTER;Eiffel 4;7887.04
ROUSSEAU LISA;Salle - I-407 (M) (40);<CLASSES> Ing3 Gr02;Machine Learning;12/05/2026;13:00:00;1;ECE MASTER;Eiffel 4;7812.04
CHEVALIER MAXIME;Salle - I-407 (M) (40);<CLASSES> Ing4 Gr01;Physique PREPA;12/05/2026;15:15:00;1;ECE PREPA;Eiffel 4;7814.04
MARTINEZ CARLOS;Salle - I-407 (M) (40);<MAST1> Master 1 Cybersec;Chimie PREPA;12/05/2026;19:45:00;1;ECE PREPA;Eiffel 4;7813.02
PETIT ANTOINE;Salle - I-408 (M) (28);<BACH2> Bachelor 2 Gr02;Anglais PREPA;12/05/2026;15:15:00;2;ECE PREPA;Eiffel 4;7800.01
THOMAS ALICE;Salle - I-408 (M) (28);<BACH2> Bachelor 2 Gr01;Chimie PREPA;12/05/2026;17:30:00;2;ECE PREPA;Eiffel 4;7799.03
HAJ HAMAD IMEN;Salle - I-408 (M) (28);<MAST2> Master 2 DevOps;Energie renouvelable;12/05/2026;18:30:00;1;ECE INGENIEUR;Eiffel 4;7798.03
LAMBERT HUGO;Salle - J-501 (M) (40) (Meet-up);<BACH2> Bachelor 2 Gr02;Chimie PREPA;12/05/2026;08:30:00;2;ECE PREPA;Eiffel 4;7789.04
GARCIA ELENA;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing2 Gr05;Entrepreneuriat;12/05/2026;13:00:00;1;ECE BACHELOR;Eiffel 4;7787.01
LAURENT MARIE;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing2 Gr01;Electrostatique;12/05/2026;14:00:00;2;ECE PREPA;Eiffel 4;7788.05
LEFEBVRE JULIE;Salle - J-504 (M) (62) (Meet-up);<CLASSES> Ing3 Gr01;Anglais PREPA;12/05/2026;10:45:00;2;ECE PREPA;Eiffel 4;7802.01
PETIT ANTOINE;Salle - J-504 (M) (62) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Data Science avancee;12/05/2026;13:00:00;2;ECE MASTER;Eiffel 4;7801.04
SIMON THOMAS;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing2 Gr03;Cybersecurite;12/05/2026;14:00:00;1;ECE MASTER;Chartrons(136);7882.05
