[Nom enseignant];[Nom salle];[Promo];[Matiere];[Date debut];[Heure debut];[Duree];[Ecole];[Site campus];[Numero cours]
THOMAS ALICE;Salle - I-406 (M) (33);<BACH2> Bachelor 2 Gr01;Architecture logicielle;17/03/2026;19:45:00;1;ECE MASTER;Eiffel 4;1980.01
WILSON JAMES;Salle - J-502 (M) (32);<CLASSES> Ing3 Gr02;Intelligence artificielle;17/03/2026;17:30:00;1;ECE MASTER;Eiffel 4;2010.04
WILSON JAMES;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing2 Gr02;Architecture logicielle;17/03/2026;08:30:00;2;ECE MASTER;Chartrons(136);1998.04
FONTAINE ANNA;Salle 102 - 136 QDC (F) (71);<BACH2> Bachelor 2 Gr01;Anglais PREPA;17/03/2026;15:15:00;1;ECE PREPA;Chartrons(136);1996.04
WILSON JAMES;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing2 Gr05;Informatique PREPA;17/03/2026;17:30:00;1;ECE PREPA;Chartrons(136);1999.02
FONTAINE ANNA;Salle 102 - 136 QDC (F) (71);<BACH2> Bachelor 2 Gr01;Robotique;17/03/2026;18:30:00;2;ECE INGENIEUR;Chartrons(136);1997.04
ROUSSEAU LISA;Salle 103 - 136 QDC (F) (59);<PREPA2> Prepa 2eme annee Gr01;Finance d'entreprise;17/03/2026;14:00:00;1;ECE BACHELOR;Chartrons(136);1957.01
MOKHBER ARASH;Salle 105 - 136 QDC (F) (99);<MAST2> Master 2 IA;Finance d'entreprise;17/03/2026;08:30:00;1;ECE BACHELOR;Chartrons(136);2009.05
SIMON THOMAS;Salle 105 - 136 QDC (F) (99);<CLASSES> Ing3 Gr01;Reseaux et telecoms;17/03/2026;18:30:00;1;ECE INGENIEUR;Chartrons(136);2008.01
GULDNER NAJMA;Salle 106 - 136 QDC (F) (81);<MAST1> Master 1 Cybersec;Electronique ING2;17/03/2026;08:30:00;1;ECE INGENIEUR;Chartrons(136);1993.01
FONTAINE ANNA;Salle 106 - 136 QDC (F) (81);<CLASSES> Ing2 Gr05;Droit des affaires;17/03/2026;13:00:00;2;ECE BACHELOR;Chartrons(136);1994.03
KHOURY CLAUDE;Salle 106 - 136 QDC (F) (81);<BACH1> Bachelor 1 Gr01;Systemes embarques;17/03/2026;17:30:00;2;ECE INGENIEUR;Chartrons(136);1995.04
MICHEL PIERRE;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing2 Gr03;Chimie PREPA;17/03/2026;10:45:00;2;ECE PREPA;Chartrons(136);1945.01
GARCIA ELENA;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing3 Gr01;Intelligence artificielle;17/03/2026;15:15:00;1;ECE MASTER;Chartrons(136);1946.03
BERNARD CLAIRE;Salle 107 - 136 QDC (F) (61);<BACH2> Bachelor 2 Gr01;Architecture logicielle;17/03/2026;17:30:00;1;ECE MASTER;Chartrons(136);1944.01
SIMON THOMAS;Salle C-0.13 - E3 (40);<PREPA2> Prepa 2eme annee Gr02;Gestion de projet;17/03/2026;13:00:00;1;ECE BACHELOR;Eiffel 3;1990.02
ROUSSEAU LISA;Salle C-0.13 - E3 (40);<CLASSES> Ing3 Gr02;Physique PREPA;17/03/2026;14:00:00;1;ECE PREPA;Eiffel 3;1987.05
KHOURY CLAUDE;Salle C-0.13 - E3 (40);<Ing2 NVX> Ing2 Nouveaux;Cybersecurite;17/03/2026;17:30:00;2;ECE MASTER;Eiffel 3;1988.01
LAURENT MARIE;Salle C-0.13 - E3 (40);<CLASSES> Ing2 Gr01;Conception numerique sur FPGA;17/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 3;1989.02
LAMBERT HUGO;Salle C-0.14 - E3 (40);<PREPA2> Prepa 2eme annee Gr01;Informatique PREPA;17/03/2026;08:30:00;2;ECE PREPA;Eiffel 3;1948.02
ROUX NICOLAS;Salle C-0.14 - E3 (40);<BACH2> Bachelor 2 Gr01;Chimie PREPA;17/03/2026;14:00:00;2;ECE PREPA;Eiffel 3;1947.04
GULDNER NAJMA;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr05;Data Science;17/03/2026;13:00:00;1;ECE MASTER;Eiffel 1;1940.03
KHOURY CLAUDE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 Cybersec;IA Ingenieur;17/03/2026;14:00:00;2;ECE INGENIEUR;Eiffel 1;1943.04
BERNARD CLAIRE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Physique PREPA;17/03/2026;15:15:00;2;ECE PREPA;Eiffel 1;1941.04
WILSON JAMES;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr01;Cybersecurite;17/03/2026;19:45:00;1;ECE MASTER;Eiffel 1;1942.04
SIMON THOMAS;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr05;Systemes embarques;17/03/2026;08:30:00;1;ECE INGENIEUR;Eiffel 1;1970.01
GARCIA ELENA;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr02;Mathematiques PREPA;17/03/2026;13:00:00;2;ECE PREPA;Eiffel 1;1969.04
DAVID SARAH;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST2> Master 2 IA;Physique PREPA;17/03/2026;15:15:00;2;ECE PREPA;Eiffel 1;1968.04
LECLERC PAUL;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Finance d'entreprise;17/03/2026;18:30:00;1;ECE BACHELOR;Eiffel 1;1971.04
GARCIA ELENA;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Robotique;17/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 1;1966.03
MOREAU EMILIE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Droit des affaires;17/03/2026;08:30:00;2;ECE BACHELOR;Eiffel 1;1951.01
DAVID SARAH;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr01;Intelligence artificielle;17/03/2026;13:00:00;2;ECE MASTER;Eiffel 1;1949.04
KHOURY CLAUDE;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Comptabilite analytique;17/03/2026;15:15:00;2;ECE BACHELOR;Eiffel 1;1950.01
DAVID SARAH;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr02;Automatique;17/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 1;1952.04
MOKHBER ARASH;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr04;DevOps;18/03/2026;08:30:00;1;ECE MASTER;Coeur defense;2034.04
MICHEL PIERRE;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<MAST1> Master 1 DataScience;Mathematiques PREPA;18/03/2026;13:00:00;1;ECE PREPA;Coeur defense;2035.04
HAJ HAMAD IMEN;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr05;Chimie PREPA;18/03/2026;18:30:00;1;ECE PREPA;Coeur defense;2033.01
MARTIN SOPHIE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<MAST2> Master 2 IA;Chimie PREPA;18/03/2026;10:45:00;2;ECE PREPA;Coeur defense;2068.03
MARTIN SOPHIE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<MAST1> Master 1 DataScience;Cybersecurite;18/03/2026;17:30:00;2;ECE MASTER;Coeur defense;2066.02
DUBOIS LUCAS;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr01;Architecture logicielle;18/03/2026;19:45:00;1;ECE MASTER;Coeur defense;2067.04
SIMON THOMAS;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing4 Gr01;Informatique PREPA;18/03/2026;10:45:00;2;ECE PREPA;Coeur defense;2086.04
LAURENT MARIE;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<BACH1> Bachelor 1 Gr01;Chimie PREPA;18/03/2026;14:00:00;1;ECE PREPA;Coeur defense;2085.04
LECLERC PAUL;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr03;Cloud Computing;18/03/2026;15:15:00;2;ECE MASTER;Coeur defense;2087.01
DUPONT JEAN;CD-4.01 N - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr05;Finance d'entreprise;18/03/2026;17:30:00;2;ECE BACHELOR;Coeur defense;2084.01
LAURENT MARIE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing3 Gr02;Management;18/03/2026;10:45:00;2;ECE BACHELOR;Coeur defense;2027.01
ROUX NICOLAS;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing2 Gr05;Robotique;18/03/2026;14:00:00;1;ECE INGENIEUR;Coeur defense;2028.01
VINCENT MARC;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<MAST1> Master 1 DataScience;Systemes embarques;18/03/2026;18:30:00;1;ECE INGENIEUR;Coeur defense;2026.01
BERNARD CLAIRE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing3 Gr02;Mathematiques PREPA;18/03/2026;08:30:00;2;ECE PREPA;Coeur defense;2060.01
BERNARD CLAIRE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<BACH1> Bachelor 1 Gr01;Architecture logicielle;18/03/2026;10:45:00;1;ECE MASTER;Coeur defense;2059.04
LEFEBVRE JULIE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<MAST1> Master 1 Cybersec;Systemes embarques;18/03/2026;13:00:00;2;ECE INGENIEUR;Coeur defense;2058.05
HAJ HAMAD IMEN;E5-S-2.05 (F) (49);<CLASSES> Ing2 Gr01;Data Science;18/03/2026;10:45:00;1;ECE MASTER;Eiffel 5;2083.05
MARTIN SOPHIE;E5-S-2.05 (F) (49);<CLASSES> Ing3 Gr01;Comptabilite analytique;18/03/2026;13:00:00;1;ECE BACHELOR;Eiffel 5;2081.01
DUBOIS LUCAS;E5-S-2.05 (F) (49);<BACH1> Bachelor 1 Gr01;Robotique;18/03/2026;15:15:00;1;ECE INGENIEUR;Eiffel 5;2082.02
GULDNER NAJMA;E5-S-2.05 (F) (49);<CLASSES> Ing2 Gr01;Physique PREPA;18/03/2026;18:30:00;1;ECE PREPA;Eiffel 5;2080.03
HAJ HAMAD IMEN;G4-H18 (M) (40);<CLASSES> Ing2 Gr03;DevOps;18/03/2026;13:00:00;1;ECE MASTER;Bacalan (H18);2054.05
MICHEL PIERRE;G4-H18 (M) (40);<CLASSES> Ing4 Gr01;Cybersecurite;18/03/2026;14:00:00;2;ECE MASTER;Bacalan (H18);2052.01
LAMBERT HUGO;G4-H18 (M) (40);<CLASSES> Ing2 Gr02;Chimie PREPA;18/03/2026;17:30:00;2;ECE PREPA;Bacalan (H18);2051.03
GULDNER NAJMA;G4-H18 (M) (40);<CLASSES> Ing2 Gr03;Reseaux et telecoms;18/03/2026;18:30:00;1;ECE INGENIEUR;Bacalan (H18);2053.01
DAVID SARAH;Salle - A-303 (F) (42) (Meet-up);<MAST1> Master 1 DataScience;Traitement du signal;18/03/2026;15:15:00;2;ECE INGENIEUR;Eiffel 2;2075.05
LAMBERT HUGO;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing3 Gr01;Anglais PREPA;18/03/2026;10:45:00;1;ECE PREPA;Eiffel 2;2089.02
LECLERC PAUL;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing2 Gr04;Conception numerique sur FPGA;18/03/2026;14:00:00;1;ECE INGENIEUR;Eiffel 2;2088.05
ROUX NICOLAS;Salle - A-314 (M) (30) (Jabra);<BACH2> Bachelor 2 Gr01;Anglais PREPA;18/03/2026;08:30:00;1;ECE PREPA;Eiffel 2;2044.05
DUPONT JEAN;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing2 Gr04;Intelligence artificielle;18/03/2026;13:00:00;2;ECE MASTER;Eiffel 2;2042.05
GARCIA ELENA;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing4 Gr01;Gestion de projet;18/03/2026;14:00:00;1;ECE BACHELOR;Eiffel 2;2043.01
VINCENT MARC;Salle - A-314 (M) (30) (Jabra);<CLASSES> Ing2 Gr05;Droit des affaires;18/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 2;2041.01
ROUSSEAU LISA;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing2 Gr04;Cloud Computing;18/03/2026;08:30:00;2;ECE MASTER;Lyon Universite (25);2023.05
GARCIA ELENA;Salle - F-301 (M) (28) (Jabra);<CLASSES> Ing3 Gr01;Anglais PREPA;18/03/2026;14:00:00;2;ECE PREPA;Lyon Universite (25);2022.04
DUBOIS LUCAS;Salle - F-304 (F) (49) (Meet-up);<BACH2> Bachelor 2 Gr01;Cybersecurite;18/03/2026;10:45:00;1;ECE MASTER;Lyon Universite (25);2064.01
SIMON THOMAS;Salle - F-304 (F) (49) (Meet-up);<BACH2> Bachelor 2 Gr01;Robotique;18/03/2026;13:00:00;2;ECE INGENIEUR;Lyon Universite (25);2065.01
DUBOIS LUCAS;Salle - F-304 (F) (49) (Meet-up);<CLASSES> Ing3 Gr02;Management;18/03/2026;19:45:00;1;ECE BACHELOR;Lyon Universite (25);2063.02
HAJ HAMAD IMEN;Salle - G-301 (M) (32) (Meet-up);<MAST1> Master 1 DataScience;Cybersecurite;18/03/2026;14:00:00;1;ECE MASTER;Lyon Universite (25);2071.03
LECLERC PAUL;Salle - G-301 (M) (32) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Comptabilite analytique;18/03/2026;15:15:00;1;ECE BACHELOR;Lyon Universite (25);2070.01
MOKHBER ARASH;Salle - G-301 (M) (32) (Meet-up);<PREPA1> Prepa 1ere annee Gr01;Mathematiques PREPA;18/03/2026;19:45:00;1;ECE PREPA;Lyon Universite (25);2069.02
GARCIA ELENA;Salle - I-402 (M) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Informatique PREPA;18/03/2026;08:30:00;2;ECE PREPA;Eiffel 4;2040.05
VINCENT MARC;Salle - I-402 (M) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Intelligence artificielle;18/03/2026;10:45:00;1;ECE MASTER;Eiffel 4;2039.02
LEFEBVRE JULIE;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing2 Gr04;Droit des affaires;18/03/2026;13:00:00;1;ECE BACHELOR;Eiffel 4;2093.03
KHOURY CLAUDE;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing2 Gr03;Cloud Computing;18/03/2026;14:00:00;2;ECE MASTER;Eiffel 4;2091.04
MOREAU EMILIE;Salle - I-405 (M) (40) (Meet-up);<CLASSES> Ing3 Gr01;Gestion de projet;18/03/2026;18:30:00;1;ECE BACHELOR;Eiffel 4;2090.04
MOKHBER ARASH;Salle - I-405 (M) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Informatique PREPA;18/03/2026;19:45:00;1;ECE PREPA;Eiffel 4;2092.05
PETIT ANTOINE;Salle - I-406 (M) (33);<PREPA2> Prepa 2eme annee Gr02;Traitement du signal;18/03/2026;10:45:00;2;ECE INGENIEUR;Eiffel 4;2055.05
GULDNER NAJMA;Salle - I-406 (M) (33);<CLASSES> Ing4 Gr01;Marketing digital;18/03/2026;14:00:00;1;ECE BACHELOR;Eiffel 4;2057.01
LEFEBVRE JULIE;Salle - I-406 (M) (33);<Ing2 NVX> Ing2 Nouveaux;Traitement du signal;18/03/2026;17:30:00;2;ECE INGENIEUR;Eiffel 4;2056.05
LAURENT MARIE;Salle - J-504 (M) (62) (Meet-up);<Ing2 NVX> Ing2 Nouveaux;Anglais PREPA;18/03/2026;10:45:00;2;ECE PREPA;Eiffel 4;2062.04
DUBOIS LUCAS;Salle - J-504 (M) (62) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;IA Ingenieur;18/03/2026;15:15:00;1;ECE INGENIEUR;Eiffel 4;2061.01
HAJ HAMAD IMEN;Salle 102 - 136 QDC (F) (71);<BACH1> Bachelor 1 Gr02;Droit des affaires;18/03/2026;14:00:00;2;ECE BACHELOR;Chartrons(136);2045.05
LECLERC PAUL;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing2 Gr01;Management;18/03/2026;15:15:00;2;ECE BACHELOR;Chartrons(136);2046.02
MOREAU EMILIE;Salle 105 - 136 QDC (F) (99);<MAST1> Master 1 Cybersec;Cloud Computing;18/03/2026;19:45:00;1;ECE MASTER;Chartrons(136);2047.01
VINCENT MARC;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing3 Gr01;Cloud Computing;18/03/2026;08:30:00;1;ECE MASTER;Chartrons(136);2029.05
MOREAU EMILIE;Salle 107 - 136 QDC (F) (61);<MAST2> Master 2 IA;Droit des affaires;18/03/2026;10:45:00;2;ECE BACHELOR;Chartrons(136);2031.04
LAURENT MARIE;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing3 Gr01;Marketing digital;18/03/2026;13:00:00;2;ECE BACHELOR;Chartrons(136);2032.01
DAVID SARAH;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing2 Gr01;Physique PREPA;18/03/2026;15:15:00;2;ECE PREPA;Chartrons(136);2030.03
LECLERC PAUL;Salle EM220 - E1 (M) (48);<CLASSES> Ing4 Gr01;Finance d'entreprise;18/03/2026;10:45:00;1;ECE BACHELOR;Eiffel 1;2079.02
ROUX NICOLAS;Salle EM220 - E1 (M) (48);<BACH1> Bachelor 1 Gr01;IA Ingenieur;18/03/2026;14:00:00;1;ECE INGENIEUR;Eiffel 1;2077.04
THOMAS ALICE;Salle EM220 - E1 (M) (48);<CLASSES> Ing2 Gr04;Reseaux et telecoms;18/03/2026;15:15:00;1;ECE INGENIEUR;Eiffel 1;2078.05
DUPONT JEAN;Salle EM220 - E1 (M) (48);<BACH1> Bachelor 1 Gr02;Physique PREPA;18/03/2026;19:45:00;1;ECE PREPA;Eiffel 1;2076.04
GULDNER NAJMA;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 Cybersec;Physique PREPA;18/03/2026;08:30:00;2;ECE PREPA;Eiffel 1;2074.03
PETIT ANTOINE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<MAST1> Master 1 Cybersec;Marketing digital;18/03/2026;18:30:00;2;ECE BACHELOR;Eiffel 1;2072.01
LAURENT MARIE;Salle EM222 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Architecture logicielle;18/03/2026;19:45:00;1;ECE MASTER;Eiffel 1;2073.02
PETIT ANTOINE;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Management;18/03/2026;08:30:00;2;ECE BACHELOR;Eiffel 1;2049.05
GARCIA ELENA;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing3 Gr01;Traitement du signal;18/03/2026;13:00:00;2;ECE INGENIEUR;Eiffel 1;2048.01
MOREAU EMILIE;Salle EM224 (Labo Elec) - E1 (F) (40) (Meet-up);<BACH1> Bachelor 1 Gr02;Comptabilite analytique;18/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 1;2050.04
VINCENT MARC;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Systemes embarques;18/03/2026;10:45:00;1;ECE INGENIEUR;Eiffel 1;2038.05
MARTIN SOPHIE;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr03;Automatique;18/03/2026;15:15:00;2;ECE INGENIEUR;Eiffel 1;2036.01
HAJ HAMAD IMEN;Salle EM312 (Labo Elec) - E1 (F) (40) (Meet-up);<PREPA2> Prepa 2eme annee Gr01;Mathematiques PREPA;18/03/2026;19:45:00;1;ECE PREPA;Eiffel 1;2037.02
ROUSSEAU LISA;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<MAST2> Master 2 IA;Comptabilite analytique;18/03/2026;13:00:00;2;ECE BACHELOR;Eiffel 1;2024.02
ROUSSEAU LISA;Salle EM326 (Labo Elec / Info) - E1 (F) (40) (Meet-up);<CLASSES> Ing2 Gr01;Management;18/03/2026;17:30:00;2;ECE BACHELOR;Eiffel 1;2025.05
DAVID SARAH;CD-1.11 N - Co-DF (M) (32);<BACH1> Bachelor 1 Gr01;Traitement du signal;19/03/2026;13:00:00;2;ECE INGENIEUR;Coeur defense;2134.03
GULDNER NAJMA;CD-1.11 N - Co-DF (M) (32);<PREPA1> Prepa 1ere annee Gr01;Anglais PREPA;19/03/2026;14:00:00;1;ECE PREPA;Coeur defense;2131.05
MOREAU EMILIE;CD-1.11 N - Co-DF (M) (32);<MAST2> Master 2 IA;Cybersecurite;19/03/2026;15:15:00;1;ECE MASTER;Coeur defense;2132.01
ROUSSEAU LISA;CD-1.11 N - Co-DF (M) (32);<CLASSES> Ing2 Gr04;Marketing digital;19/03/2026;18:30:00;1;ECE BACHELOR;Coeur defense;2133.02
MICHEL PIERRE;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr02;Physique PREPA;19/03/2026;13:00:00;1;ECE PREPA;Coeur defense;2103.03
GULDNER NAJMA;CD-3.10 N - Co-DF (M) (44) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;Informatique PREPA;19/03/2026;17:30:00;1;ECE PREPA;Coeur defense;2102.01
MARTIN SOPHIE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing3 Gr02;Physique PREPA;19/03/2026;14:00:00;1;ECE PREPA;Coeur defense;2106.04
SIMON THOMAS;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<CLASSES> Ing2 Gr03;Informatique PREPA;19/03/2026;15:15:00;2;ECE PREPA;Coeur defense;2108.02
PETIT ANTOINE;CD-3.14 N  - Co-DF (M) (36) (Clevertouch);<BACH1> Bachelor 1 Gr01;Traitement du signal;19/03/2026;19:45:00;1;ECE INGENIEUR;Coeur defense;2107.02
WILSON JAMES;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<MAST2> Master 2 IA;Comptabilite analytique;19/03/2026;10:45:00;1;ECE BACHELOR;Coeur defense;2104.02
MOREAU EMILIE;CD-5.16 N - Co-DF (M) (46) (Clevertouch);<CLASSES> Ing3 Gr02;Data Science;19/03/2026;15:15:00;2;ECE MASTER;Coeur defense;2105.01
MARTIN SOPHIE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<CLASSES> Ing2 Gr04;Traitement du signal;19/03/2026;10:45:00;1;ECE INGENIEUR;Coeur defense;2119.03
BERNARD CLAIRE;CD-6.08 N - Co-DF (M) (44) (Clevertouch);<Ing2 NVX> Ing2 Nouveaux;Physique PREPA;19/03/2026;15:15:00;1;ECE PREPA;Coeur defense;2120.05
PETIT ANTOINE;E5-S-1.05 (47);<BACH1> Bachelor 1 Gr02;Comptabilite analytique;19/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 5;2113.04
HAJ HAMAD IMEN;Salle - A-306 (M) (35) (Jabra);<BACH2> Bachelor 2 Gr01;Chimie PREPA;19/03/2026;08:30:00;2;ECE PREPA;Eiffel 2;2110.03
LAMBERT HUGO;Salle - A-306 (M) (35) (Jabra);<CLASSES> Ing2 Gr04;Physique PREPA;19/03/2026;15:15:00;1;ECE PREPA;Eiffel 2;2111.03
FONTAINE ANNA;Salle - A-306 (M) (35) (Jabra);<PREPA1> Prepa 1ere annee Gr01;IA Ingenieur;19/03/2026;18:30:00;1;ECE INGENIEUR;Eiffel 2;2112.01
MICHEL PIERRE;Salle - A-308 (F) (46) (Meet-up);<MAST1> Master 1 Cybersec;Comptabilite analytique;19/03/2026;08:30:00;2;ECE BACHELOR;Eiffel 2;2099.03
LAMBERT HUGO;Salle - A-308 (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Architecture logicielle;19/03/2026;15:15:00;2;ECE MASTER;Eiffel 2;2097.02
DAVID SARAH;Salle - A-308 (F) (46) (Meet-up);<CLASSES> Ing4 Gr01;Reseaux et telecoms;19/03/2026;19:45:00;1;ECE INGENIEUR;Eiffel 2;2098.02
THOMAS ALICE;Salle - A-310 (F) (46) (Meet-up);<BACH1> Bachelor 1 Gr02;Chimie PREPA;19/03/2026;17:30:00;1;ECE PREPA;Eiffel 2;2127.01
SIMON THOMAS;Salle - A-310 (F) (46) (Meet-up);<PREPA2> Prepa 2eme annee Gr02;Finance d'entreprise;19/03/2026;19:45:00;1;ECE BACHELOR;Eiffel 2;2128.01
KHOURY CLAUDE;Salle - F-302 (M) (36) (Jabra);<Ing2 NVX> Ing2 Nouveaux;Automatique;19/03/2026;08:30:00;2;ECE INGENIEUR;Lyon Universite (25);2121.03
LAMBERT HUGO;Salle - F-302 (M) (36) (Jabra);<CLASSES> Ing2 Gr01;Gestion de projet;19/03/2026;15:15:00;1;ECE BACHELOR;Lyon Universite (25);2122.05
WILSON JAMES;Salle - F-302 (M) (36) (Jabra);<PREPA2> Prepa 2eme annee Gr01;Systemes embarques;19/03/2026;17:30:00;2;ECE INGENIEUR;Lyon Universite (25);2124.03
SIMON THOMAS;Salle - F-302 (M) (36) (Jabra);<Ing2 NVX> Ing2 Nouveaux;Droit des affaires;19/03/2026;19:45:00;1;ECE BACHELOR;Lyon Universite (25);2123.04
DAVID SARAH;Salle - F-304 (F) (49) (Meet-up);<CLASSES> Ing2 Gr01;Systemes embarques;19/03/2026;14:00:00;1;ECE INGENIEUR;Lyon Universite (25);2096.01
DUPONT JEAN;Salle - I-406 (M) (33);<CLASSES> Ing2 Gr04;Marketing digital;19/03/2026;15:15:00;1;ECE BACHELOR;Eiffel 4;2118.01
GULDNER NAJMA;Salle - J-501 (M) (40) (Meet-up);<CLASSES> Ing3 Gr01;Marketing digital;19/03/2026;13:00:00;2;ECE BACHELOR;Eiffel 4;2101.01
LAMBERT HUGO;Salle - J-501 (M) (40) (Meet-up);<BACH1> Bachelor 1 Gr01;Traitement du signal;19/03/2026;15:15:00;1;ECE INGENIEUR;Eiffel 4;2100.01
GULDNER NAJMA;Salle - J-504 (M) (62) (Meet-up);<CLASSES> Ing2 Gr02;Droit des affaires;19/03/2026;13:00:00;2;ECE BACHELOR;Eiffel 4;2142.02
LECLERC PAUL;Salle 102 - 136 QDC (F) (71);<CLASSES> Ing2 Gr05;DevOps;19/03/2026;14:00:00;2;ECE MASTER;Chartrons(136);2094.02
PETIT ANTOINE;Salle 107 - 136 QDC (F) (61);<Ing2 NVX> Ing2 Nouveaux;Physique PREPA;19/03/2026;08:30:00;1;ECE PREPA;Chartrons(136);2116.02
GARCIA ELENA;Salle 107 - 136 QDC (F) (61);<PREPA2> Prepa 2eme annee Gr02;IA Ingenieur;19/03/2026;10:45:00;2;ECE INGENIEUR;Chartrons(136);2114.04
HAJ HAMAD IMEN;Salle 107 - 136 QDC (F) (61);<CLASSES> Ing2 Gr04;DevOps;19/03/2026;13:00:00;1;ECE MASTER;Chartrons(136);2117.01
WILSON JAMES;Salle 107 - 136 QDC (F) (61);<MAST1> Master 1 Cybersec;Conception numerique sur FPGA;19/03/2026;18:30:00;1;ECE INGENIEUR;Chartrons(136);2115.05
DAVID SARAH;Salle C-0.14 - E3 (40);<MAST1> Master 1 DataScience;IA Ingenieur;19/03/2026;17:30:00;1;ECE INGENIEUR;Eiffel 3;2126.04
